sale_id,sale_date,region,country,brand,model,tier,body_type,model_year,age_years,fuel_type,transmission,engine_displacement_l,horsepower,mileage_km,color,n_owners,accidents,sales_channel,country_of_origin,sale_price_usd
S010675,2026-02-13,South Korea,South Korea,Mahindra,Thar,mass,suv,2026,0.12,electric,automatic,2.0,213,0,red,1,0,dealer_new,India,21341.18
S010676,2020-04-17,Western Europe,Sweden,Kia,Sorento,mass,suv,2020,0.29,diesel,automatic,3.0,282,5516,grey,1,0,dealer_new,South Korea,33670.27
S010677,2026-04-21,North America,Canada,Volvo,XC40,premium,suv,2026,0.3,petrol,automatic,1.4,110,5795,green,1,0,dealer_used,Sweden,48027.97
S010678,2021-03-07,China,China,Hyundai,Sonata,mass,sedan,2021,0.18,electric,automatic,2.0,207,7234,blue,1,0,dealer_used,South Korea,27798.3
S010679,2025-03-01,India,India,Chevrolet,Malibu,mass,sedan,2023,2.16,diesel,manual,2.0,157,40847,red,1,0,private,USA,7227.51
S010680,2026-01-20,Latin America,Colombia,Geely,Atlas,mass,suv,2025,1.05,diesel,automatic,2.0,193,18488,yellow,4,0,online_marketplace,China,13029.7
S010681,2020-08-27,Latin America,Argentina,Toyota,Corolla,mass,sedan,2020,0.65,petrol,dct,1.4,97,5558,blue,1,0,dealer_used,Japan,19988.86
S010682,2023-01-14,Western Europe,Sweden,BMW,5 Series,premium,sedan,2023,0.04,petrol,automatic,3.0,405,1494,blue,1,0,auction,Germany,61864.29
S010683,2025-11-28,Latin America,Brazil,Jeep,Grand Cherokee,mass,suv,2024,1.91,hybrid,automatic,3.0,257,28599,green,1,0,private,USA,24545.22
S010684,2025-01-29,China,China,Mazda,Mazda3,mass,hatchback,2025,0.08,electric,automatic,1.4,117,6373,orange,1,0,dealer_used,Japan,18990.57
S010685,2022-09-26,China,China,Mazda,Mazda3,mass,hatchback,2022,0.73,petrol,automatic,1.4,132,5169,white,1,3,online_marketplace,Japan,15230.94
S010686,2026-02-07,Western Europe,France,Toyota,Corolla,mass,sedan,2026,0.1,diesel,manual,1.4,111,894,blue,1,1,private,Japan,26778.94
S010687,2023-02-08,China,China,Hyundai,Elantra,mass,sedan,2020,3.1,electric,automatic,1.4,136,39616,white,1,0,dealer_used,South Korea,12747.65
S010688,2026-02-24,China,China,Jeep,Compass,mass,suv,2026,0.15,hybrid,cvt,2.0,188,1806,black,1,0,dealer_new,USA,47551.38
S010689,2023-05-02,China,China,Hyundai,Sonata,mass,sedan,2022,1.33,petrol,automatic,2.0,153,10036,green,1,0,private,South Korea,15747.37
S010690,2024-02-19,North America,Mexico,Tesla,Model X,premium,suv,2021,3.13,electric,automatic,3.0,294,52912,green,2,0,dealer_used,USA,39668.68
S010691,2023-08-20,Western Europe,France,Honda,Jazz,mass,hatchback,2022,1.63,lpg,manual,1.4,128,15634,red,4,0,online_marketplace,Japan,15425.45
S010692,2025-03-19,Eastern Europe,Hungary,Chery,Arrizo 5,mass,sedan,2024,1.21,diesel,automatic,1.4,127,15843,white,1,0,private,China,10242.34
S010693,2023-03-04,China,China,Hyundai,Elantra,mass,sedan,2020,3.17,petrol,automatic,1.4,102,80212,white,1,0,dealer_used,South Korea,8147.36
S010694,2021-03-10,Western Europe,Netherlands,BYD,Seal,mass,sedan,2020,1.19,electric,automatic,2.0,211,15621,yellow,2,0,private,China,22163.28
S010695,2018-04-24,Japan,Japan,Peugeot,208,mass,hatchback,2018,0.31,electric,automatic,1.4,139,4274,yellow,1,2,dealer_new,France,17699.06
S010696,2026-01-09,South Korea,South Korea,Skoda,Fabia,mass,hatchback,2023,3.02,hybrid,manual,1.4,126,78517,orange,1,0,dealer_used,Czechia,9396.77
S010697,2020-02-17,Western Europe,Spain,Skoda,Octavia,mass,sedan,2018,2.13,petrol,automatic,2.0,145,37238,green,2,0,dealer_used,Czechia,15730.39
S010698,2025-11-02,Western Europe,Spain,Volvo,XC40,premium,suv,2024,1.84,petrol,automatic,1.4,121,28293,brown,1,0,online_marketplace,Sweden,40124.98
S010699,2025-04-24,South Korea,South Korea,Hyundai,Tucson,mass,suv,2025,0.31,petrol,automatic,2.0,161,0,silver,1,0,online_marketplace,South Korea,23267.07
S010700,2026-03-23,Western Europe,Spain,Mercedes-Benz,C-Class,premium,sedan,2020,6.22,electric,automatic,2.0,141,93535,black,2,1,private,Germany,15108.78
S010701,2026-04-20,North America,USA,Fiat,500,mass,hatchback,2026,0.3,hybrid,automatic,1.4,130,1206,silver,1,2,online_marketplace,Italy,15101.32
S010702,2023-08-04,China,China,Tesla,Model S,premium,sedan,2023,0.59,electric,automatic,3.0,315,7130,red,1,0,dealer_new,USA,59794.2
S010703,2024-10-04,Western Europe,Italy,BMW,3 Series,premium,sedan,2024,0.76,petrol,automatic,2.0,181,6567,red,1,0,dealer_used,Germany,53645.63
S010704,2022-12-21,Australia/NZ,Australia,Ford,Fusion,mass,sedan,2019,3.97,hybrid,automatic,2.0,149,29970,green,1,2,private,USA,9968.25
S010705,2025-02-06,Eastern Europe,Romania,Chery,Arrizo 5,mass,sedan,2025,0.1,hybrid,dct,1.4,92,1751,brown,1,1,dealer_new,China,14461.71
S010706,2025-05-28,North America,USA,Ford,Focus,mass,hatchback,2025,0.4,petrol,automatic,1.4,128,6940,orange,1,0,dealer_used,USA,21070.27
S010707,2025-09-30,China,China,Chery,Tiggo 7,mass,suv,2025,0.74,electric,automatic,2.0,175,13548,yellow,1,0,dealer_new,China,19103.45
S010708,2024-05-16,South Korea,South Korea,Hyundai,Elantra,mass,sedan,2023,1.37,electric,automatic,1.4,94,22707,black,1,0,online_marketplace,South Korea,16123.63
S010709,2025-06-14,China,China,BYD,Han,mass,sedan,2024,1.45,electric,automatic,3.0,288,24461,brown,1,0,private,China,15739.24
S010710,2025-04-15,China,China,Geely,Emgrand,mass,sedan,2021,4.28,hybrid,automatic,1.4,127,58301,brown,4,0,auction,China,4892.4
S010711,2026-03-09,China,China,Tata,Nexon,mass,suv,2026,0.18,petrol,automatic,1.4,108,42,yellow,1,1,dealer_new,India,13167.37
S010712,2024-07-20,South Korea,South Korea,Mercedes-Benz,GLC,premium,suv,2024,0.55,petrol,automatic,2.0,220,9276,yellow,1,0,dealer_new,Germany,69041.36
S010713,2024-05-01,Africa,Egypt,Volkswagen,Tiguan,mass,suv,2022,2.33,diesel,automatic,2.0,182,42531,red,1,0,online_marketplace,Germany,13464.38
S010714,2025-07-23,North America,USA,Skoda,Kodiaq,mass,suv,2021,4.56,petrol,automatic,2.0,182,69977,red,1,2,dealer_used,Czechia,9285.46
S010715,2025-09-29,China,China,BMW,X5,premium,suv,2025,0.74,hybrid,automatic,3.0,225,13559,blue,1,0,dealer_used,Germany,68179.91
S010716,2022-03-20,Western Europe,Italy,Volkswagen,Golf,mass,hatchback,2022,0.21,electric,automatic,1.4,96,554,brown,1,0,dealer_used,Germany,31053.76
S010717,2025-09-28,China,China,Renault,Megane,mass,hatchback,2025,0.74,electric,automatic,1.4,137,14374,grey,1,0,dealer_new,France,16080.69
S010718,2026-01-25,North America,Canada,Volvo,XC90,premium,suv,2026,0.07,petrol,automatic,3.0,290,0,brown,1,0,dealer_used,Sweden,59645.56
S010719,2025-03-25,China,China,Kia,Sorento,mass,suv,2025,0.23,electric,automatic,3.0,396,5050,orange,1,0,online_marketplace,South Korea,29905.38
S010720,2025-04-23,China,China,Peugeot,208,mass,hatchback,2025,0.31,petrol,automatic,1.4,103,5487,black,1,1,dealer_used,France,15942.21
S010721,2025-02-06,China,China,Volkswagen,ID.4,mass,suv,2025,0.1,electric,automatic,2.0,142,0,yellow,1,0,online_marketplace,Germany,33028.48
S010722,2026-04-17,Japan,Japan,Nissan,Leaf,mass,hatchback,2026,0.29,petrol,automatic,1.4,125,5972,orange,1,1,dealer_new,Japan,19461.43
S010723,2026-01-13,North America,USA,Chery,Tiggo 4,mass,suv,2025,1.03,petrol,automatic,1.4,116,12653,grey,1,1,dealer_used,China,16838.46
S010724,2024-10-09,Middle East,Qatar,Honda,Civic,mass,sedan,2024,0.77,petrol,dct,1.4,118,7435,grey,1,0,online_marketplace,Japan,23400.19
S010725,2026-04-03,Western Europe,Italy,Peugeot,308,mass,hatchback,2026,0.25,diesel,manual,1.4,90,2224,green,1,0,dealer_used,France,18789.1
S010726,2021-03-09,North America,USA,Chevrolet,Malibu,mass,sedan,2021,0.18,petrol,manual,2.0,157,7436,silver,1,0,dealer_used,USA,27493.82
S010727,2021-05-28,Western Europe,Spain,Nissan,Leaf,mass,hatchback,2021,0.4,petrol,manual,1.4,116,5186,blue,1,0,dealer_new,Japan,22975.02
S010728,2024-04-03,North America,Canada,Geely,Emgrand,mass,sedan,2024,0.25,petrol,automatic,1.4,101,0,green,1,0,online_marketplace,China,18768.32
S010729,2026-04-18,Western Europe,Netherlands,Audi,Q7,premium,suv,2026,0.29,petrol,cvt,3.0,319,2470,silver,1,0,dealer_new,Germany,86019.13
S010730,2026-05-01,Western Europe,Italy,Chery,Arrizo 5,mass,sedan,2026,0.33,hybrid,cvt,1.4,134,0,green,1,0,online_marketplace,China,19114.31
S010731,2025-05-23,India,India,Chery,Tiggo 7,mass,suv,2025,0.39,electric,automatic,2.0,145,5823,red,1,0,dealer_new,China,11596.43
S010732,2026-03-13,India,India,Volkswagen,Golf,mass,hatchback,2026,0.19,diesel,dct,1.4,119,4697,green,1,0,dealer_used,Germany,13033.33
S010733,2024-09-21,India,India,BYD,Dolphin,mass,hatchback,2024,0.72,hybrid,manual,1.4,137,14136,black,1,1,private,China,9513.05
S010734,2025-02-08,Australia/NZ,Australia,Mahindra,Thar,mass,suv,2025,0.1,hybrid,automatic,2.0,157,4678,silver,1,0,dealer_used,India,22864.98
S010735,2025-06-04,Eastern Europe,Poland,Mazda,CX-5,mass,suv,2024,1.42,diesel,automatic,2.0,203,26907,green,1,1,dealer_used,Japan,17633.74
S010736,2025-07-21,Western Europe,Germany,Land Rover,Discovery,luxury,suv,2025,0.55,hybrid,automatic,3.0,389,10028,orange,1,0,online_marketplace,UK,128342.84
S010737,2023-04-15,Japan,Japan,Volkswagen,ID.4,mass,suv,2023,0.28,petrol,automatic,2.0,162,5868,yellow,1,0,dealer_used,Germany,31328.16
S010738,2025-02-06,Western Europe,Italy,Honda,Accord,mass,sedan,2025,0.1,petrol,cvt,2.0,185,6196,white,1,0,dealer_used,Japan,28159.99
S010739,2026-04-30,Southeast Asia,Vietnam,Lexus,IS,premium,sedan,2026,0.33,petrol,dct,2.0,194,9128,green,1,1,private,Japan,30584.94
S010740,2023-02-21,Latin America,Colombia,Volkswagen,Golf,mass,hatchback,2021,2.14,petrol,automatic,1.4,105,30495,brown,1,0,dealer_new,Germany,13184.65
S010741,2023-07-09,India,India,BYD,Han,mass,sedan,2023,0.52,hybrid,automatic,3.0,229,8157,black,1,0,dealer_new,China,15634.93
S010742,2025-03-19,Africa,Egypt,Ford,Mustang,mass,coupe,2023,2.21,hybrid,automatic,3.0,402,55905,orange,1,3,private,USA,12781.11
S010743,2024-03-26,China,China,Toyota,RAV4,mass,suv,2023,1.23,electric,automatic,2.0,212,8028,blue,2,0,dealer_used,Japan,29210.43
S010744,2026-03-21,China,China,Skoda,Kodiaq,mass,suv,2021,5.22,electric,automatic,2.0,170,73455,red,1,0,private,Czechia,8113.3
S010745,2026-01-03,India,India,Lexus,RX,premium,suv,2023,3.01,petrol,manual,3.0,224,37323,white,2,1,online_marketplace,Japan,17894.42
S010746,2025-09-09,North America,USA,Ford,Mustang,mass,coupe,2025,0.69,petrol,cvt,3.0,342,5976,grey,1,1,online_marketplace,USA,33945.64
S010747,2019-07-18,Western Europe,Sweden,BMW,i4,premium,sedan,2019,0.54,diesel,automatic,2.0,199,6231,brown,1,1,private,Germany,49423.41
S010748,2025-04-23,China,China,Porsche,911,luxury,coupe,2023,2.31,petrol,automatic,3.0,326,46793,red,3,1,private,Germany,74965.24
S010749,2024-10-12,China,China,Jeep,Compass,mass,suv,2024,0.78,petrol,automatic,2.0,195,9956,white,1,0,dealer_used,USA,35768.68
S010750,2023-07-16,China,China,Nissan,Sentra,mass,sedan,2022,1.54,diesel,automatic,1.4,131,23774,silver,1,0,online_marketplace,Japan,14450.49
S010751,2023-01-27,Western Europe,Italy,Porsche,Macan,luxury,suv,2018,5.07,diesel,cvt,2.0,181,90818,grey,3,0,dealer_used,Germany,45782.89
S010752,2025-02-02,North America,Mexico,Geely,Atlas,mass,suv,2025,0.09,petrol,automatic,2.0,217,2422,blue,1,0,dealer_new,China,25814.53
S010753,2026-04-15,North America,Canada,Mercedes-Benz,GLC,premium,suv,2024,2.29,petrol,dct,2.0,191,34714,red,2,0,private,Germany,48857.73
S010754,2020-04-21,Africa,Nigeria,Kia,Sorento,mass,suv,2018,2.3,hybrid,automatic,3.0,333,35489,red,3,0,private,South Korea,13514.95
S010755,2026-02-24,Western Europe,Spain,Land Rover,Discovery,luxury,suv,2025,1.15,petrol,cvt,3.0,377,24703,orange,3,0,dealer_used,UK,100102.65
S010756,2025-09-26,Western Europe,Spain,Nissan,Sentra,mass,sedan,2025,0.73,petrol,automatic,1.4,98,7239,red,1,0,dealer_used,Japan,22274.51
S010757,2021-05-17,China,China,Fiat,Tipo,mass,sedan,2020,1.37,petrol,dct,1.4,103,21431,red,1,0,dealer_used,Italy,14474.14
S010758,2025-09-22,Western Europe,Spain,Mahindra,Thar,mass,suv,2025,0.72,diesel,automatic,2.0,166,17576,black,1,1,dealer_used,India,16967.64
S010759,2024-03-19,China,China,Renault,Megane,mass,hatchback,2022,2.21,electric,automatic,1.4,101,25876,orange,1,0,dealer_used,France,10832.7
S010760,2025-04-19,Western Europe,UK,Mazda,Mazda6,mass,sedan,2022,3.3,electric,automatic,2.0,179,35138,blue,1,0,private,Japan,15043.33
S010761,2025-11-10,North America,USA,Mahindra,Thar,mass,suv,2024,1.86,petrol,automatic,2.0,178,34343,orange,3,0,private,India,10183.4
S010762,2024-11-06,North America,Canada,Chery,Tiggo 4,mass,suv,2024,0.85,petrol,dct,1.4,109,11632,white,1,0,dealer_used,China,17053.58
S010763,2021-05-28,India,India,Geely,Emgrand,mass,sedan,2020,1.4,petrol,automatic,1.4,101,3221,brown,2,0,private,China,8196.04
S010764,2026-01-13,Eastern Europe,Hungary,Volkswagen,ID.4,mass,suv,2026,0.03,petrol,cvt,2.0,183,1145,grey,1,0,dealer_used,Germany,29209.25
S010765,2025-07-18,North America,Canada,BMW,X3,premium,suv,2024,1.54,petrol,automatic,2.0,186,36900,yellow,1,0,dealer_used,Germany,48683.88
S010766,2026-03-01,North America,Mexico,Volvo,S60,premium,sedan,2026,0.16,petrol,manual,2.0,144,5356,brown,1,0,private,Sweden,38515.4
S010767,2025-11-30,Eastern Europe,Poland,Volvo,S60,premium,sedan,2025,0.91,petrol,automatic,2.0,219,10840,silver,1,0,dealer_new,Sweden,41777.79
S010768,2022-01-09,China,China,Audi,e-tron,premium,suv,2022,0.02,petrol,cvt,3.0,419,4911,white,1,0,dealer_used,Germany,78708.05
S010769,2025-10-18,China,China,BMW,i4,premium,sedan,2025,0.79,petrol,automatic,2.0,160,2331,orange,1,0,dealer_new,Germany,48113.98
S010770,2026-03-26,China,China,Ford,Escape,mass,suv,2026,0.23,electric,automatic,2.0,188,0,white,1,0,dealer_used,USA,27648.98
S010771,2025-08-04,North America,Mexico,Chevrolet,Silverado,mass,pickup,2025,0.59,petrol,cvt,3.0,345,7113,brown,1,1,private,USA,30585.6
S010772,2025-08-15,China,China,Chery,Arrizo 5,mass,sedan,2023,2.62,petrol,manual,1.4,130,54905,black,1,0,private,China,7588.55
S010773,2024-11-16,Eastern Europe,Czechia,Mazda,Mazda6,mass,sedan,2024,0.88,petrol,dct,2.0,181,9102,orange,1,0,dealer_used,Japan,18599.39
S010774,2021-09-05,South Korea,South Korea,Mahindra,Scorpio,mass,suv,2021,0.68,diesel,automatic,2.0,179,9266,silver,1,0,private,India,16506.67
S010775,2023-04-23,Western Europe,UK,Porsche,Macan,luxury,suv,2023,0.31,electric,automatic,2.0,218,2266,yellow,1,0,dealer_new,Germany,143975.49
S010776,2025-07-30,Eastern Europe,Romania,Toyota,Land Cruiser,mass,suv,2022,3.58,diesel,dct,3.0,268,59299,orange,3,0,online_marketplace,Japan,13540.25
S010777,2024-01-20,China,China,Renault,Captur,mass,suv,2023,1.05,petrol,automatic,1.4,131,18187,silver,1,0,dealer_new,France,18041.45
S010778,2024-09-13,North America,Mexico,Honda,Accord,mass,sedan,2022,2.7,hybrid,automatic,2.0,189,19292,brown,2,0,online_marketplace,Japan,17144.06
S010779,2026-04-11,North America,Mexico,Tesla,Model 3,premium,sedan,2023,3.27,electric,automatic,2.0,211,65835,brown,1,0,auction,USA,23414.55
S010780,2025-10-09,Eastern Europe,Poland,Skoda,Kodiaq,mass,suv,2024,1.77,petrol,manual,2.0,207,15901,green,1,2,online_marketplace,Czechia,15250.35
S010781,2026-02-13,North America,USA,Tata,Nexon,mass,suv,2026,0.12,petrol,automatic,1.4,105,0,orange,1,0,dealer_used,India,14867.25
S010782,2025-01-21,China,China,BYD,Atto 3,mass,suv,2020,5.06,electric,automatic,2.0,188,55680,yellow,2,0,private,China,8956.08
S010783,2022-06-19,North America,Mexico,Land Rover,Range Rover,luxury,suv,2019,3.46,diesel,cvt,3.0,408,33177,silver,1,0,dealer_used,UK,79492.4
S010784,2025-02-18,China,China,Skoda,Fabia,mass,hatchback,2025,0.13,hybrid,automatic,1.4,90,41,green,1,0,dealer_new,Czechia,21708.81
S010785,2024-04-22,Eastern Europe,Czechia,Skoda,Fabia,mass,hatchback,2022,2.31,petrol,automatic,1.4,123,52837,green,1,0,auction,Czechia,8090.01
S010786,2026-04-19,Western Europe,Germany,Volvo,XC90,premium,suv,2026,0.3,electric,automatic,3.0,236,4029,silver,1,0,dealer_new,Sweden,67294.67
S010787,2024-11-05,China,China,Geely,Emgrand,mass,sedan,2024,0.85,hybrid,automatic,1.4,137,8501,orange,1,0,online_marketplace,China,16829.17
S010788,2021-12-12,North America,Mexico,Mahindra,XUV700,mass,suv,2021,0.94,petrol,automatic,3.0,304,872,blue,1,0,dealer_new,India,22927.23
S010789,2026-01-31,Latin America,Argentina,Skoda,Kodiaq,mass,suv,2026,0.08,petrol,automatic,2.0,217,0,red,1,0,dealer_used,Czechia,23741.23
S010790,2025-12-09,Western Europe,UK,Land Rover,Discovery,luxury,suv,2022,3.94,petrol,automatic,3.0,247,25966,orange,1,0,online_marketplace,UK,59609.53
S010791,2024-08-21,Africa,Egypt,Toyota,Corolla,mass,sedan,2023,1.64,petrol,dct,1.4,120,14667,brown,2,0,dealer_used,Japan,14477.83
S010792,2025-02-22,China,China,Chery,Tiggo 7,mass,suv,2025,0.14,diesel,dct,2.0,200,4873,orange,1,0,dealer_used,China,20844.47
S010793,2021-11-02,Western Europe,Spain,Lexus,RX,premium,suv,2020,1.84,petrol,automatic,3.0,324,19965,green,1,0,dealer_used,Japan,70949.97
S010794,2024-03-21,India,India,Peugeot,308,mass,hatchback,2023,1.22,petrol,automatic,1.4,91,23760,yellow,2,0,online_marketplace,France,6825.76
S010795,2024-10-19,Middle East,Saudi Arabia,Toyota,Land Cruiser,mass,suv,2024,0.8,petrol,automatic,3.0,322,17650,brown,1,0,dealer_used,Japan,37929.6
S010796,2024-12-07,China,China,BMW,X5,premium,suv,2023,1.93,electric,automatic,3.0,354,17856,grey,1,0,private,Germany,57929.21
S010797,2025-03-14,North America,Canada,Tesla,Model X,premium,suv,2025,0.2,electric,automatic,3.0,267,5416,black,1,0,private,USA,67904.06
S010798,2025-05-27,Japan,Japan,Nissan,Sentra,mass,sedan,2025,0.4,electric,automatic,1.4,104,4051,blue,1,0,dealer_new,Japan,22638.23
S010799,2026-04-28,Western Europe,UK,Volkswagen,Passat,mass,sedan,2026,0.32,petrol,automatic,2.0,143,2698,brown,1,0,dealer_new,Germany,33409.02
S010800,2021-09-19,Western Europe,Italy,Skoda,Octavia,mass,sedan,2020,1.72,hybrid,dct,2.0,185,22769,silver,2,1,dealer_used,Czechia,21474.6
S010801,2024-05-24,Japan,Japan,Ford,F-150,mass,pickup,2024,0.39,diesel,automatic,3.0,225,9251,yellow,1,0,private,USA,26551.02
S010802,2026-01-29,China,China,Kia,Sportage,mass,suv,2026,0.08,hybrid,automatic,2.0,164,2147,orange,1,0,online_marketplace,South Korea,22733.38
S010803,2025-03-09,Latin America,Brazil,Chevrolet,Equinox,mass,suv,2025,0.18,hybrid,automatic,2.0,219,3464,blue,1,1,dealer_used,USA,27347.18
S010804,2025-02-15,China,China,BMW,3 Series,premium,sedan,2023,2.12,petrol,manual,2.0,185,21254,brown,1,0,dealer_used,Germany,32726.11
S010805,2025-07-15,South Korea,South Korea,Tesla,Model S,premium,sedan,2025,0.53,electric,automatic,3.0,318,9785,silver,1,0,private,USA,51802.35
S010806,2025-12-22,Western Europe,Germany,Skoda,Octavia,mass,sedan,2022,3.97,electric,automatic,2.0,156,22528,orange,3,0,online_marketplace,Czechia,12187.21
S010807,2026-03-04,China,China,Volkswagen,ID.4,mass,suv,2024,2.17,hybrid,cvt,2.0,196,29532,green,2,0,dealer_used,Germany,21133.57
S010808,2025-12-23,Eastern Europe,Poland,Volkswagen,Polo,mass,hatchback,2024,1.98,petrol,automatic,1.4,108,33671,orange,1,0,dealer_new,Germany,14828.79
S010809,2026-01-24,Western Europe,France,Porsche,Taycan,luxury,sedan,2026,0.06,hybrid,manual,3.0,250,0,yellow,1,0,dealer_used,Germany,100228.6
S010810,2024-01-29,Japan,Japan,BYD,Dolphin,mass,hatchback,2024,0.08,electric,automatic,1.4,114,3250,grey,1,0,dealer_new,China,20478.04
S010811,2026-04-17,Eastern Europe,Poland,Kia,Rio,mass,hatchback,2023,3.29,petrol,automatic,1.4,120,64173,green,2,0,private,South Korea,5887.28
S010812,2026-01-22,Southeast Asia,Thailand,Tata,Tiago,mass,hatchback,2026,0.06,petrol,automatic,1.4,96,381,grey,1,0,private,India,7723.88
S010813,2024-05-03,China,China,Lexus,ES,premium,sedan,2024,0.34,hybrid,automatic,3.0,388,4025,brown,1,0,dealer_new,Japan,67007.73
S010814,2026-04-02,Western Europe,Spain,BMW,i4,premium,sedan,2026,0.25,petrol,automatic,2.0,173,1343,black,1,0,dealer_new,Germany,62947.51
S010815,2025-02-26,China,China,BYD,Atto 3,mass,suv,2024,1.16,hybrid,automatic,2.0,184,9788,grey,1,2,dealer_used,China,19583.28
S010816,2023-04-11,Southeast Asia,Philippines,Tesla,Model Y,premium,suv,2021,2.27,electric,automatic,2.0,204,38757,brown,1,2,dealer_used,USA,23225.48
S010817,2021-09-05,Southeast Asia,Vietnam,Kia,Optima,mass,sedan,2021,0.68,petrol,dct,2.0,208,12674,white,1,0,auction,South Korea,12994.55
S010818,2023-10-01,Western Europe,France,Mercedes-Benz,C-Class,premium,sedan,2023,0.75,petrol,manual,2.0,146,8745,blue,1,0,dealer_used,Germany,51457.73
S010819,2025-07-08,Western Europe,Netherlands,Volvo,XC90,premium,suv,2023,2.52,diesel,cvt,3.0,357,45656,orange,1,0,dealer_new,Sweden,45947.65
S010820,2025-09-29,China,China,BMW,X5,premium,suv,2024,1.74,electric,automatic,3.0,323,30863,brown,1,0,dealer_used,Germany,55200.62
S010821,2025-11-28,India,India,Chery,Tiggo 4,mass,suv,2025,0.91,diesel,automatic,1.4,119,13222,brown,1,0,dealer_used,China,8457.26
S010822,2025-05-17,China,China,Audi,A3,premium,hatchback,2025,0.37,petrol,manual,1.4,107,0,red,1,0,auction,Germany,32858.2
S010823,2026-01-16,Latin America,Colombia,Lexus,IS,premium,sedan,2026,0.04,hybrid,dct,2.0,204,907,grey,1,0,dealer_used,Japan,47997.72
